#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 846: Virginia Lakes Ridge, CA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Virginia Lakes Ridge (846) 
# California  SNOTEL Site - 9400 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 26, 2020 1:32:14 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2014-07-12,0.0,14.8,74,48,61,0.00
2014-07-13,0.0,14.8,80,55,67,0.10
2014-07-14,0.0,14.9,79,52,64,0.10
2014-07-15,0.0,15.0,75,52,60,0.10
2014-07-16,0.0,15.1,68,52,59,0.10
2014-07-17,0.0,15.2,75,48,56,0.10
2014-07-18,0.0,15.3,74,50,61,0.10
2014-07-19,0.0,15.4,76,53,60,0.00
2014-07-20,0.0,15.4,67,47,56,0.00
2014-07-21,0.0,15.4,66,45,55,0.00
2014-07-22,0.0,15.4,71,47,57,0.00
2014-07-23,0.0,15.4,71,47,58,0.00
2014-07-24,0.0,15.4,74,49,60,0.10
2014-07-25,0.0,15.5,73,49,60,0.00
2014-07-26,0.0,15.5,76,50,62,0.00
2014-07-27,0.0,15.5,72,49,58,0.00
2014-07-28,0.0,15.5,69,51,55,0.20
2014-07-29,0.0,15.7,68,47,55,0.10
2014-07-30,0.0,15.8,62,50,54,0.10
2014-07-31,0.0,15.9,69,49,55,0.10
2014-08-01,0.0,16.0,73,50,60,0.10
2014-08-02,0.0,16.1,72,51,60,0.10
2014-08-03,0.0,16.2,61,46,53,0.10
2014-08-04,0.0,16.3,50,46,47,0.10
2014-08-05,0.0,16.4,57,45,49,0.00
2014-08-06,0.0,16.4,63,42,49,0.20
2014-08-07,0.0,16.6,65,43,54,0.50
2014-08-08,0.0,17.1,66,47,55,0.00
2014-08-09,0.0,17.1,66,46,53,0.00
2014-08-10,0.0,17.1,67,45,55,0.20
2014-08-11,0.0,17.3,61,46,51,0.10
2014-08-12,0.0,17.4,63,44,53,0.20
2014-08-13,0.0,17.6,64,48,55,0.10
2014-08-14,0.0,17.7,67,48,56,0.10
2014-08-15,0.0,17.8,70,46,57,0.00
2014-08-16,0.0,17.8,71,48,59,0.00
2014-08-17,0.0,17.8,71,52,60,0.10
2014-08-18,0.0,17.9,71,49,58,0.00
2014-08-19,0.0,17.9,68,45,55,0.00
2014-08-20,0.0,17.9,69,45,55,0.00
2014-08-21,0.0,17.9,67,46,55,0.00
2014-08-22,0.0,17.9,62,44,53,0.00
2014-08-23,0.0,17.9,64,41,51,0.00
2014-08-24,0.0,17.9,67,42,53,0.00
2014-08-25,0.0,17.9,65,43,52,0.00
2014-08-26,0.0,17.9,62,41,50,0.00
2014-08-27,0.0,17.9,67,43,54,0.00
2014-08-28,0.0,17.9,72,49,59,0.00
2014-08-29,0.0,17.9,72,50,60,0.00
2014-08-30,0.0,17.9,67,54,58,0.00
2014-08-31,0.0,17.9,71,50,59,0.00
2014-09-01,0.0,17.9,73,47,58,0.00
2014-09-02,0.0,17.9,74,50,60,0.00
2014-09-03,0.0,17.9,70,47,58,0.00
2014-09-04,0.0,17.9,67,42,53,0.00
2014-09-05,0.0,17.9,69,44,54,0.00
2014-09-06,0.0,17.9,68,45,56,0.00
2014-09-07,0.0,17.9,67,47,56,0.00
2014-09-08,0.0,17.9,62,40,51,0.00
2014-09-09,0.0,17.9,62,38,50,0.00
2014-09-10,0.0,17.9,68,43,54,0.00
2014-09-11,0.0,17.9,69,47,56,0.00
2014-09-12,0.0,17.9,70,47,57,0.00
2014-09-13,0.0,17.9,68,49,57,0.00
2014-09-14,0.0,17.9,67,48,56,0.00
2014-09-15,0.0,17.9,68,48,57,0.00
2014-09-16,0.0,17.9,69,51,59,0.00
2014-09-17,0.0,17.9,68,52,58,0.00
2014-09-18,0.0,17.9,62,46,53,0.00
2014-09-19,0.0,17.9,61,44,51,0.00
2014-09-20,0.0,17.9,65,41,52,0.00
2014-09-21,0.0,17.9,57,40,47,0.00
2014-09-22,0.0,17.9,66,42,52,0.00
2014-09-23,0.0,17.9,69,46,56,0.00
2014-09-24,0.0,17.9,68,45,55,0.00
2014-09-25,0.0,17.9,58,45,51,0.00
2014-09-26,0.0,17.9,59,33,44,0.10
2014-09-27,0.0,18.0,40,30,34,0.20
2014-09-28,0.0,18.2,38,30,34,0.20
2014-09-29,0.0,18.4,53,29,40,0.00
2014-09-30,0.0,18.4,56,37,46,0.00
2014-10-01,0.0,0.0,52,29,39,0.00
2014-10-02,0.0,0.0,61,39,48,0.00
2014-10-03,0.0,0.0,64,42,51,0.00
2014-10-04,0.0,0.0,67,46,54,0.00
2014-10-05,0.0,0.0,64,45,52,0.00
2014-10-06,0.0,0.0,65,45,53,0.00
2014-10-07,0.0,0.0,64,46,53,0.00
2014-10-08,0.0,0.0,63,44,51,0.00
2014-10-09,0.0,0.0,60,41,48,0.00
2014-10-10,0.0,0.0,59,39,47,0.00
2014-10-11,0.0,0.0,62,40,50,0.00
2014-10-12,0.0,0.0,55,35,46,0.00
2014-10-13,0.0,0.0,62,45,51,0.00
2014-10-14,0.0,0.0,60,44,50,0.00
2014-10-15,0.0,0.0,54,38,45,0.00
2014-10-16,0.0,0.0,59,36,46,0.00
2014-10-17,0.0,0.0,58,38,48,0.00
2014-10-18,0.0,0.0,53,35,43,0.00
2014-10-19,0.0,0.0,58,37,47,0.00
2014-10-20,0.0,0.0,54,37,45,0.00
2014-10-21,0.0,0.0,51,35,42,0.00
2014-10-22,0.0,0.0,59,35,46,0.00
2014-10-23,0.0,0.0,58,41,49,0.00
2014-10-24,0.0,0.0,59,42,50,0.00
2014-10-25,0.0,0.0,48,37,43,0.00
2014-10-26,0.0,0.0,49,28,38,0.00
2014-10-27,0.0,0.0,50,26,38,0.00
2014-10-28,0.0,0.0,55,37,44,0.00
2014-10-29,0.0,0.0,57,39,45,0.00
2014-10-30,0.0,0.0,55,40,46,0.00
2014-10-31,0.0,0.0,49,30,42,0.10
2014-11-01,0.0,0.1,33,20,27,0.00
2014-11-02,0.0,0.1,32,16,24,0.00
2014-11-03,0.0,0.1,41,21,31,0.00
2014-11-04,0.0,0.1,49,31,38,0.00
2014-11-05,0.0,0.1,51,36,42,0.00
2014-11-06,0.0,0.1,58,40,47,0.00
2014-11-07,0.0,0.1,58,40,47,0.00
2014-11-08,0.0,0.1,60,40,47,0.00
2014-11-09,0.0,0.1,60,43,50,0.00
2014-11-10,0.0,0.1,59,43,50,0.00
2014-11-11,0.0,0.1,52,42,47,0.00
2014-11-12,0.0,0.1,50,41,44,0.00
2014-11-13,0.0,0.1,42,34,38,0.30
2014-11-14,0.0,0.4,41,31,36,0.00
2014-11-15,0.0,0.4,41,21,34,0.00
2014-11-16,0.0,0.4,39,14,29,0.00
2014-11-17,0.0,0.4,43,29,33,0.00
2014-11-18,0.0,0.4,46,29,37,0.00
2014-11-19,0.0,0.4,40,31,36,0.00
2014-11-20,0.0,0.4,42,24,33,0.00
2014-11-21,0.0,0.4,40,22,31,0.00
2014-11-22,0.0,0.4,42,24,36,0.10
2014-11-23,0.0,0.5,39,23,31,0.00
2014-11-24,0.0,0.5,39,23,31,0.00
2014-11-25,0.0,0.5,52,36,44,0.00
2014-11-26,0.0,0.5,55,38,44,0.00
2014-11-27,0.0,0.5,52,38,43,0.00
2014-11-28,0.0,0.5,46,35,41,0.10
2014-11-29,0.0,0.6,37,26,32,0.40
2014-11-30,0.3,1.0,36,27,32,0.10
2014-12-01,0.4,1.1,40,24,31,0.00
2014-12-02,0.4,1.1,38,29,33,0.40
2014-12-03,0.7,1.5,38,30,34,0.20
2014-12-04,0.9,1.7,40,28,33,0.00
2014-12-05,0.9,1.7,39,28,32,0.00
2014-12-06,0.9,1.7,41,27,32,0.00
2014-12-07,0.9,1.7,45,29,34,0.00
2014-12-08,0.8,1.7,45,31,38,0.00
2014-12-09,0.8,1.7,48,33,39,0.00
2014-12-10,0.7,1.7,46,34,40,0.00
2014-12-11,0.7,1.7,41,34,38,0.10
2014-12-12,0.7,1.8,36,21,27,0.20
2014-12-13,0.9,2.0,27,16,20,0.00
2014-12-14,0.9,2.0,39,19,26,0.00
2014-12-15,0.9,2.0,33,19,26,0.10
2014-12-16,1.1,2.1,29,19,23,0.20
2014-12-17,1.3,2.3,29,19,23,0.00
2014-12-18,1.3,2.3,37,19,27,0.00
2014-12-19,1.3,2.3,36,29,33,0.10
2014-12-20,1.4,2.4,42,30,37,0.10
2014-12-21,1.5,2.5,49,33,42,0.00
2014-12-22,1.5,2.5,48,31,40,0.00
2014-12-23,1.4,2.5,48,31,38,0.00
2014-12-24,1.3,2.5,45,15,33,0.30
2014-12-25,1.6,2.8,17,7,12,0.00
2014-12-26,1.6,2.8,25,4,13,0.00
2014-12-27,1.5,2.8,40,18,30,0.00
2014-12-28,1.5,2.8,39,25,31,0.00
2014-12-29,1.5,2.8,36,13,31,0.00
2014-12-30,1.5,2.8,13,-2,7,0.30
2014-12-31,1.8,3.1,17,-4,8,0.00
2015-01-01,1.8,3.1,33,13,22,0.00
2015-01-02,1.8,3.1,38,23,28,0.00
2015-01-03,1.8,3.1,43,27,33,0.00
2015-01-04,1.8,3.1,45,31,37,0.00
2015-01-05,1.8,3.1,48,32,38,0.00
2015-01-06,1.8,3.1,51,36,40,0.00
2015-01-07,1.8,3.1,49,34,39,0.00
2015-01-08,1.8,3.1,47,32,36,0.00
2015-01-09,1.8,3.1,42,31,36,0.00
2015-01-10,1.8,3.1,39,30,33,0.00
2015-01-11,1.8,3.1,40,27,31,0.10
2015-01-12,1.9,3.2,36,24,30,0.00
2015-01-13,1.9,3.2,32,19,25,0.00
2015-01-14,1.9,3.2,46,24,33,0.00
2015-01-15,1.9,3.2,48,32,38,0.10
2015-01-16,1.9,3.3,44,33,39,0.00
2015-01-17,1.9,3.3,48,32,40,0.00
2015-01-18,1.9,3.3,46,35,40,0.00
2015-01-19,1.9,3.3,45,30,36,0.00
2015-01-20,1.8,3.3,38,21,30,0.00
2015-01-21,1.8,3.3,38,20,27,0.00
2015-01-22,1.8,3.3,43,27,34,0.00
2015-01-23,1.8,3.3,40,26,31,0.00
2015-01-24,1.8,3.3,46,28,35,0.00
2015-01-25,1.8,3.3,49,34,42,0.00
2015-01-26,1.8,3.3,48,33,38,0.00
2015-01-27,1.8,3.3,36,27,31,0.10
2015-01-28,1.9,3.4,37,24,30,0.00
2015-01-29,1.9,3.4,38,26,32,0.00
2015-01-30,1.9,3.4,31,24,29,0.00
2015-01-31,1.9,3.4,39,24,30,0.00
2015-02-01,1.9,3.4,51,32,39,0.00
2015-02-02,1.9,3.4,47,32,39,0.00
2015-02-03,1.9,3.4,47,33,40,0.00
2015-02-04,1.9,3.4,47,33,42,0.00
2015-02-05,1.9,3.4,47,32,40,0.00
2015-02-06,1.9,3.4,46,30,39,0.70
2015-02-07,2.2,4.1,38,29,35,0.90
2015-02-08,3.0,5.0,42,31,37,0.70
2015-02-09,3.7,5.7,41,27,31,0.10
2015-02-10,3.8,5.8,43,22,31,0.00
2015-02-11,3.8,5.8,51,30,39,0.00
2015-02-12,3.8,5.8,56,39,45,0.00
2015-02-13,3.8,5.8,56,38,45,0.00
2015-02-14,3.8,5.8,51,36,42,0.00
2015-02-15,3.7,5.8,46,31,38,0.00
2015-02-16,3.7,5.8,51,34,43,0.00
2015-02-17,3.6,5.8,53,34,41,0.00
2015-02-18,3.6,5.8,52,36,42,0.10
2015-02-19,3.5,5.9,51,34,41,0.00
2015-02-20,3.5,5.9,46,31,38,0.00
2015-02-21,3.4,5.9,48,22,38,0.00
2015-02-22,3.4,5.9,23,14,19,0.30
2015-02-23,3.7,6.2,23,11,15,0.00
2015-02-24,3.7,6.2,40,10,26,0.00
2015-02-25,3.7,6.2,46,27,35,0.00
2015-02-26,3.7,6.2,40,26,34,0.00
2015-02-27,3.7,6.2,35,20,28,0.20
2015-02-28,3.9,6.4,29,13,21,0.00
2015-03-01,3.9,6.4,28,16,22,0.40
2015-03-02,4.3,6.8,31,14,20,0.00
2015-03-03,4.3,6.8,29,14,19,0.00
2015-03-04,4.3,6.8,38,14,26,0.00
2015-03-05,4.3,6.8,45,23,32,0.00
2015-03-06,4.3,6.8,46,28,35,0.00
2015-03-07,4.3,6.8,50,30,37,0.00
2015-03-08,4.3,6.8,49,30,37,0.10
2015-03-09,4.3,6.9,49,29,37,0.00
2015-03-10,4.3,6.9,51,31,41,0.00
2015-03-11,4.3,6.9,40,29,36,0.00
2015-03-12,4.3,6.9,46,28,35,0.10
2015-03-13,4.4,7.0,52,30,40,0.00
2015-03-14,4.4,7.0,54,39,46,0.00
2015-03-15,4.4,7.0,53,38,45,0.00
2015-03-16,4.4,7.0,50,37,42,0.00
2015-03-17,4.3,7.0,48,32,39,0.00
2015-03-18,4.2,7.0,47,29,36,0.00
2015-03-19,4.1,7.0,51,29,38,0.00
2015-03-20,4.0,7.0,54,34,42,0.00
2015-03-21,3.9,7.0,48,31,38,0.00
2015-03-22,3.8,7.0,45,28,36,0.10
2015-03-23,3.7,7.1,40,29,33,0.00
2015-03-24,3.7,7.1,44,31,35,0.00
2015-03-25,3.7,7.1,49,27,38,0.00
2015-03-26,3.6,7.1,56,34,43,0.00
2015-03-27,3.5,7.1,57,37,46,0.00
2015-03-28,3.2,7.1,56,35,44,0.00
2015-03-29,3.0,7.1,57,34,43,0.00
2015-03-30,2.8,7.1,59,37,47,0.00
2015-03-31,2.5,7.1,49,32,41,0.00
2015-04-01,2.1,7.1,45,22,34,0.00
2015-04-02,1.9,7.1,38,19,26,0.00
2015-04-03,1.8,7.1,46,20,33,0.00
2015-04-04,1.6,7.1,45,28,36,0.00
2015-04-05,1.5,7.1,37,24,29,0.10
2015-04-06,1.5,7.2,36,24,29,0.00
2015-04-07,1.5,7.2,28,15,22,0.60
2015-04-08,2.1,7.8,35,12,23,0.10
2015-04-09,2.2,7.9,42,18,30,0.00
2015-04-10,2.2,7.9,47,27,35,0.10
2015-04-11,2.2,8.0,49,30,38,0.00
2015-04-12,2.2,8.0,54,32,42,0.00
2015-04-13,2.2,8.0,53,34,43,0.00
2015-04-14,2.0,8.0,42,18,31,0.00
2015-04-15,2.0,8.0,43,16,28,0.00
2015-04-16,2.0,8.0,48,20,34,0.00
2015-04-17,1.8,8.0,52,28,40,0.00
2015-04-18,1.5,8.0,56,34,43,0.00
2015-04-19,1.2,8.0,55,33,42,0.00
2015-04-20,0.8,8.0,57,35,44,0.00
2015-04-21,0.5,8.0,57,34,42,0.00
2015-04-22,0.2,8.0,50,32,38,0.00
2015-04-23,0.0,8.0,47,32,38,0.00
2015-04-24,0.0,8.0,38,30,33,0.20
2015-04-25,0.0,8.2,36,26,30,0.60
2015-04-26,0.6,8.8,44,23,34,0.00
2015-04-27,0.5,8.8,53,30,40,0.00
2015-04-28,0.4,8.8,59,35,47,0.00
2015-04-29,0.0,8.8,57,40,48,0.00
2015-04-30,0.0,8.8,57,34,43,0.20
2015-05-01,0.0,9.0,59,35,46,0.00
2015-05-02,0.0,9.0,59,38,47,0.00
2015-05-03,0.0,9.0,59,37,46,0.00
2015-05-04,0.0,9.0,59,37,44,0.00
2015-05-05,0.0,9.0,55,35,44,0.00
2015-05-06,0.0,9.0,49,27,39,0.10
2015-05-07,0.0,9.1,30,24,27,1.30
2015-05-08,1.2,10.4,38,27,31,1.40
2015-05-09,2.6,11.8,44,31,36,0.00
2015-05-10,2.5,11.8,52,32,42,0.00
2015-05-11,2.4,11.8,49,34,40,0.00
2015-05-12,2.0,11.8,45,32,37,0.00
2015-05-13,1.7,11.8,45,29,36,0.00
2015-05-14,1.4,11.8,32,25,29,0.40
2015-05-15,1.8,12.2,40,24,32,0.10
2015-05-16,1.9,12.3,48,28,37,0.00
2015-05-17,1.8,12.3,41,30,34,0.20
2015-05-18,1.7,12.5,42,27,33,0.20
2015-05-19,1.9,12.7,46,29,35,0.40
2015-05-20,2.3,13.1,47,32,37,0.10
2015-05-21,2.1,13.2,45,32,35,0.40
2015-05-22,2.2,13.6,44,32,35,0.30
2015-05-23,2.4,13.9,48,34,37,0.10
2015-05-24,2.2,14.0,52,35,41,0.00
2015-05-25,1.9,14.0,55,36,45,0.00
2015-05-26,1.0,14.0,58,35,46,0.00
2015-05-27,0.2,14.0,60,39,49,0.10
2015-05-28,0.0,14.1,62,40,51,0.00
2015-05-29,0.0,14.1,67,43,54,0.00
2015-05-30,0.0,14.1,67,46,56,0.00
2015-05-31,0.0,14.1,66,47,56,0.00
2015-06-01,0.0,14.1,57,37,48,0.00
2015-06-02,0.0,14.1,61,36,49,0.00
2015-06-03,0.0,14.1,58,39,48,0.00
2015-06-04,0.0,14.1,48,34,38,0.70
2015-06-05,0.0,14.8,47,34,38,0.00
2015-06-06,0.0,14.8,54,35,44,0.00
2015-06-07,0.0,14.8,59,38,49,0.00
2015-06-08,0.0,14.8,65,43,53,0.00
2015-06-09,0.0,14.8,66,47,55,0.00
2015-06-10,0.0,14.8,48,43,45,0.00
2015-06-11,0.0,14.8,60,43,51,0.00
2015-06-12,0.0,14.8,66,45,54,0.00
2015-06-13,0.0,14.8,70,49,58,0.00
2015-06-14,0.0,14.8,70,48,59,0.00
2015-06-15,0.0,14.8,70,47,58,0.00
2015-06-16,0.0,14.8,71,46,57,0.00
2015-06-17,0.0,14.8,71,48,58,0.00
2015-06-18,0.0,14.8,71,50,60,0.00
2015-06-19,0.0,14.8,72,52,62,0.00
2015-06-20,0.0,14.8,76,51,61,0.00
2015-06-21,0.0,14.8,66,49,57,0.00
2015-06-22,0.0,14.8,70,51,60,0.00
2015-06-23,0.0,14.8,73,47,59,0.00
2015-06-24,0.0,14.8,75,50,62,0.00
2015-06-25,0.0,14.8,75,51,62,0.00
2015-06-26,0.0,14.8,73,53,62,0.00
2015-06-27,0.0,14.8,75,54,62,0.00
2015-06-28,0.0,14.8,70,52,58,0.00
2015-06-29,0.0,14.8,70,51,58,0.00
2015-06-30,0.0,14.8,74,51,57,0.30
2015-07-01,0.0,15.1,71,53,60,0.30
2015-07-02,0.0,15.4,74,52,59,0.00
2015-07-03,0.0,15.4,71,51,60,0.00
2015-07-04,0.0,15.4,61,46,53,0.00
2015-07-05,0.0,15.4,67,43,55,0.30
2015-07-06,0.0,15.7,69,42,53,0.00
2015-07-07,0.0,15.7,62,38,49,0.40
2015-07-08,0.0,16.1,57,40,44,0.40
2015-07-09,0.0,16.5,48,37,42,0.70
2015-07-10,0.0,17.2,55,37,45,0.00
2015-07-11,0.0,17.2,64,39,48,0.00
2015-07-12,0.0,17.2,62,41,51,0.10
2015-07-13,0.0,17.3,67,44,54,0.00
2015-07-14,0.0,17.3,66,46,54,0.00
2015-07-15,0.0,17.3,68,45,56,0.00
2015-07-16,0.0,17.3,69,47,54,0.00
2015-07-17,0.0,17.3,69,49,57,0.00
2015-07-18,0.0,17.3,64,47,54,0.00
2015-07-19,0.0,17.3,65,45,54,0.00
2015-07-20,0.0,17.3,65,47,54,0.00
2015-07-21,0.0,17.3,64,47,54,0.00
2015-07-22,0.0,17.3,62,44,51,0.00
2015-07-23,0.0,17.3,63,44,52,0.10
2015-07-24,0.0,17.4,62,47,53,0.00
2015-07-25,0.0,17.4,67,44,55,0.00
2015-07-26,0.0,17.4,69,45,55,0.00
2015-07-27,0.0,17.4,66,39,53,0.00
2015-07-28,0.0,17.4,68,42,54,0.00
2015-07-29,0.0,17.4,72,47,59,0.00
2015-07-30,0.0,17.4,73,51,60,0.00
2015-07-31,0.0,17.4,69,53,59,0.00
2015-08-01,0.0,17.4,71,46,55,0.20
2015-08-02,0.0,17.6,68,48,57,0.00
2015-08-03,0.0,17.6,70,47,57,0.00
2015-08-04,0.0,17.6,68,47,56,0.00
2015-08-05,0.0,17.6,66,44,55,0.00
2015-08-06,0.0,17.6,67,49,57,0.00
2015-08-07,0.0,17.6,56,40,48,0.10
2015-08-08,0.0,17.7,63,40,50,0.00
2015-08-09,0.0,17.7,69,45,55,0.00
2015-08-10,0.0,17.7,68,46,57,0.00
2015-08-11,0.0,17.7,68,46,56,0.00
2015-08-12,0.0,17.7,70,47,58,0.00
2015-08-13,0.0,17.7,72,50,60,0.00
2015-08-14,0.0,17.7,72,53,61,0.00
2015-08-15,0.0,17.7,74,50,61,0.00
2015-08-16,0.0,17.7,75,53,63,0.00
2015-08-17,0.0,17.7,76,53,64,0.00
2015-08-18,0.0,17.7,75,52,62,0.00
2015-08-19,0.0,17.7,74,53,63,0.00
2015-08-20,0.0,17.7,74,52,62,0.00
2015-08-21,0.0,17.7,74,51,61,0.00
2015-08-22,0.0,17.7,74,50,60,0.00
2015-08-23,0.0,17.7,73,52,60,0.00
2015-08-24,0.0,17.7,74,52,61,0.00
2015-08-25,0.0,17.7,72,50,60,0.00
2015-08-26,0.0,17.7,68,52,58,0.00
2015-08-27,0.0,17.7,70,50,58,0.00
2015-08-28,0.0,17.7,69,50,59,0.00
2015-08-29,0.0,17.7,66,48,56,0.00
2015-08-30,0.0,17.7,66,44,54,0.00
2015-08-31,0.0,17.7,71,45,56,0.00
2015-09-01,0.0,17.7,70,47,57,0.00
2015-09-02,0.0,17.7,67,46,55,0.10
2015-09-03,0.0,17.8,60,43,51,0.00
2015-09-04,0.0,17.8,57,36,45,0.00
2015-09-05,0.0,17.8,61,34,47,0.00
2015-09-06,0.0,17.8,66,38,50,0.00
2015-09-07,0.0,17.8,65,41,53,0.00
2015-09-08,0.0,17.8,69,45,56,0.00
2015-09-09,0.0,17.8,70,49,58,0.00
2015-09-10,0.0,17.8,71,50,59,0.00
2015-09-11,0.0,17.8,74,52,61,0.00
2015-09-12,0.0,17.8,74,53,62,0.00
2015-09-13,0.0,17.8,66,45,54,0.20
2015-09-14,0.0,18.0,58,41,49,0.10
2015-09-15,0.0,18.1,51,38,44,0.10
2015-09-16,0.0,18.2,50,37,42,0.00
2015-09-17,0.0,18.2,60,33,45,0.00
2015-09-18,0.0,18.2,62,36,48,0.00
2015-09-19,0.0,18.2,66,43,53,0.00
2015-09-20,0.0,18.2,69,47,56,0.00
2015-09-21,0.0,18.2,69,48,57,0.00
2015-09-22,0.0,18.2,66,47,56,0.00
2015-09-23,0.0,18.2,67,46,56,0.00
2015-09-24,0.0,18.2,69,47,57,0.00
2015-09-25,0.0,18.2,68,49,58,0.00
2015-09-26,0.0,18.2,67,48,57,0.00
2015-09-27,0.0,18.2,66,47,56,0.00
2015-09-28,0.0,18.2,66,47,54,0.00
2015-09-29,0.0,18.2,67,50,57,0.00
2015-09-30,0.0,18.2,62,48,54,0.00
2015-10-01,0.0,0.0,51,33,42,0.30
2015-10-02,0.0,0.3,51,34,42,0.00
2015-10-03,0.0,0.3,56,35,43,0.00
2015-10-04,0.0,0.3,37,34,36,0.60
2015-10-05,0.0,0.9,45,35,39,0.00
2015-10-06,0.0,0.9,53,35,43,0.00
2015-10-07,0.0,0.9,58,39,47,0.00
2015-10-08,0.0,0.9,63,45,53,0.00
2015-10-09,0.0,0.9,68,49,56,0.00
2015-10-10,0.0,0.9,63,50,56,0.00
2015-10-11,0.0,0.9,64,46,54,0.00
2015-10-12,0.0,0.9,65,46,54,0.00
2015-10-13,0.0,0.9,64,47,54,0.00
2015-10-14,0.0,0.9,62,46,53,0.00
2015-10-15,0.0,0.9,51,43,46,0.00
2015-10-16,0.0,0.9,51,41,45,0.00
2015-10-17,0.0,0.9,50,36,42,0.10
2015-10-18,0.0,1.0,42,30,35,0.60
2015-10-19,0.0,1.6,44,27,35,0.10
2015-10-20,0.0,1.7,39,31,35,0.00
2015-10-21,0.0,1.7,45,28,34,0.00
2015-10-22,0.0,1.7,49,32,39,0.00
2015-10-23,0.0,1.7,52,31,41,0.00
2015-10-24,0.0,1.7,56,36,45,0.00
2015-10-25,0.0,1.7,49,37,44,0.00
2015-10-26,0.0,1.7,56,37,45,0.00
2015-10-27,0.0,1.7,50,37,43,0.00
2015-10-28,0.0,1.7,47,31,37,0.00
2015-10-29,0.0,1.7,38,28,33,0.00
2015-10-30,0.0,1.7,50,31,40,0.00
2015-10-31,0.0,1.7,56,39,47,0.00
2015-11-01,0.0,1.7,51,39,45,0.00
2015-11-02,0.0,1.7,42,25,32,1.10
2015-11-03,0.7,2.8,28,15,22,0.00
2015-11-04,0.7,2.8,21,11,17,0.10
2015-11-05,0.8,2.9,37,16,25,0.00
2015-11-06,0.8,2.9,42,21,29,0.00
2015-11-07,0.8,2.9,49,31,36,0.00
2015-11-08,0.8,2.9,43,26,35,0.00
2015-11-09,0.8,2.9,29,14,23,0.60
2015-11-10,1.3,3.5,25,13,19,0.00
2015-11-11,1.3,3.5,40,16,27,0.00
2015-11-12,1.3,3.5,42,28,32,0.00
2015-11-13,1.3,3.5,48,29,36,0.00
2015-11-14,1.3,3.5,50,31,38,0.00
2015-11-15,1.3,3.5,36,14,25,0.40
2015-11-16,1.7,3.9,25,11,15,0.00
2015-11-17,1.7,3.9,42,22,35,0.00
2015-11-18,1.7,3.9,45,35,40,0.00
2015-11-19,1.7,3.9,50,34,40,0.00
2015-11-20,1.7,3.9,43,29,36,0.00
2015-11-21,1.7,3.9,50,30,39,0.00
2015-11-22,1.7,3.9,49,33,39,0.00
2015-11-23,1.7,3.9,43,29,37,0.10
2015-11-24,1.7,4.0,37,15,29,0.20
2015-11-25,1.9,4.2,21,6,14,0.00
2015-11-26,1.9,4.2,15,4,10,0.10
2015-11-27,2.0,4.3,15,5,10,0.00
2015-11-28,2.0,4.3,19,1,9,0.00
2015-11-29,2.0,4.3,28,8,18,0.00
2015-11-30,2.0,4.3,39,21,30,0.00
2015-12-01,2.0,4.3,37,22,29,0.00
