#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 669: North Lost Trail, CO
# 
# Data items provided in this file:
#
# Element Name                        Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                           
# Precipitation Accumulation          Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           PREC          Water year accumulated precipitation  
# Precipitation Increment             Value       None           Day                           N/A        Inches             N/A           PRCP          Total precipitation                   
# Precipitation Increment - Snow-adj  Value       None           Day                           N/A        Inches             N/A           PRCPSA        Snow adjusted total preciptation      
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# North Lost Trail (669) 
# Colorado  SNOTEL Site - 9200 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 5, 2020 11:28:55 AM GMT-08:00
#
Date,North Lost Trail (669) Precipitation Accumulation (in) Start of Day Values,North Lost Trail (669) Precipitation Increment (in),North Lost Trail (669) Precipitation Increment - Snow-adj (in)
2015-05-18,19.5,0.20,0.20
2015-05-19,19.7,0.20,0.20
2015-05-20,19.9,0.20,0.20
2015-05-21,20.1,0.10,0.10
2015-05-22,20.2,0.30,0.30
2015-05-23,20.5,0.00,0.30
2015-05-24,20.5,0.60,0.60
2015-05-25,21.1,0.20,0.20
2015-05-26,21.3,0.20,0.20
2015-05-27,21.5,0.10,0.10
2015-05-28,21.6,0.00,0.00
2015-05-29,21.6,0.00,0.00
2015-05-30,21.6,0.00,0.00
2015-05-31,21.6,0.00,0.00
2015-06-01,21.6,0.00,0.00
2015-06-02,21.6,0.00,0.00
2015-06-03,21.6,0.00,0.00
2015-06-04,21.6,0.00,0.00
2015-06-05,21.6,0.00,0.00
2015-06-06,21.6,0.00,0.00
2015-06-07,21.6,0.30,0.30
2015-06-08,21.9,0.00,0.00
2015-06-09,21.9,0.00,0.00
2015-06-10,21.9,0.00,0.00
2015-06-11,21.9,0.40,0.40
2015-06-12,22.3,0.10,0.10
2015-06-13,22.4,0.50,0.50
2015-06-14,22.9,0.20,0.20
2015-06-15,23.1,0.00,0.00
2015-06-16,23.1,0.20,0.20
2015-06-17,23.3,0.00,0.00
2015-06-18,23.3,0.00,0.00
2015-06-19,23.3,0.00,0.00
2015-06-20,23.3,0.00,0.00
2015-06-21,23.3,0.00,0.00
2015-06-22,23.3,0.00,0.00
2015-06-23,23.3,0.00,0.00
2015-06-24,23.3,0.00,0.00
2015-06-25,23.3,0.00,0.00
2015-06-26,23.3,0.00,0.00
2015-06-27,23.3,0.00,0.00
2015-06-28,23.3,0.00,0.00
2015-06-29,23.3,0.00,0.00
2015-06-30,23.3,0.00,0.00
2015-07-01,23.3,0.00,0.00
2015-07-02,23.3,0.00,0.00
2015-07-03,23.3,0.10,0.10
2015-07-04,23.4,0.30,0.30
2015-07-05,23.7,0.10,0.10
2015-07-06,23.8,0.10,0.10
2015-07-07,23.9,0.10,0.10
2015-07-08,24.0,0.20,0.20
2015-07-09,24.2,0.30,0.30
2015-07-10,24.5,0.00,0.00
2015-07-11,24.5,0.00,0.00
2015-07-12,24.5,0.00,0.00
2015-07-13,24.5,0.00,0.00
2015-07-14,24.5,0.00,0.00
2015-07-15,24.5,0.00,0.00
2015-07-16,24.5,0.00,0.00
2015-07-17,24.5,0.00,0.00
2015-07-18,24.5,0.00,0.00
2015-07-19,24.5,0.00,0.00
2015-07-20,24.5,0.20,0.20
2015-07-21,24.7,0.00,0.00
2015-07-22,24.7,0.30,0.30
2015-07-23,25.0,0.00,0.00
2015-07-24,25.0,0.00,0.00
2015-07-25,25.0,0.10,0.10
2015-07-26,25.1,0.00,0.00
2015-07-27,25.1,0.00,0.00
2015-07-28,25.1,0.00,0.00
2015-07-29,25.1,0.00,0.00
2015-07-30,25.1,0.00,0.00
2015-07-31,25.1,0.00,0.00
2015-08-01,25.1,0.10,0.10
2015-08-02,25.2,0.60,0.60
2015-08-03,25.8,0.30,0.30
2015-08-04,26.1,0.10,0.10
2015-08-05,26.2,0.00,0.00
2015-08-06,26.2,0.00,0.00
2015-08-07,26.2,0.00,0.00
2015-08-08,26.2,0.10,0.10
2015-08-09,26.3,0.00,0.00
2015-08-10,26.3,0.10,0.10
2015-08-11,26.4,0.00,0.00
2015-08-12,26.4,0.30,0.30
2015-08-13,26.7,0.00,0.00
2015-08-14,26.7,0.00,0.00
2015-08-15,26.7,0.00,0.00
2015-08-16,26.7,0.00,0.00
2015-08-17,26.7,0.20,0.20
2015-08-18,26.9,0.20,0.20
2015-08-19,27.1,0.00,0.00
2015-08-20,27.1,0.00,0.00
2015-08-21,27.1,0.00,0.00
2015-08-22,27.1,0.00,0.00
2015-08-23,27.1,0.00,0.00
2015-08-24,27.1,0.00,0.00
2015-08-25,27.1,0.00,0.00
2015-08-26,27.1,0.00,0.00
2015-08-27,27.1,1.40,1.40
2015-08-28,28.5,0.20,0.20
2015-08-29,28.7,0.00,0.00
2015-08-30,28.7,0.10,0.10
2015-08-31,28.8,0.00,0.00
2015-09-01,28.8,0.10,0.10
2015-09-02,28.9,0.10,0.10
2015-09-03,29.0,0.00,0.00
2015-09-04,29.0,0.20,0.20
2015-09-05,29.2,0.10,0.10
2015-09-06,29.3,0.10,0.10
2015-09-07,29.4,0.10,0.10
2015-09-08,29.5,0.30,0.30
2015-09-09,29.8,0.00,0.00
2015-09-10,29.8,0.00,0.00
2015-09-11,29.8,0.00,0.00
2015-09-12,29.8,0.00,0.00
2015-09-13,29.8,0.00,0.00
2015-09-14,29.8,0.00,0.00
2015-09-15,29.8,0.60,0.60
2015-09-16,30.4,0.20,0.20
2015-09-17,30.6,0.00,0.00
2015-09-18,30.6,0.00,0.00
2015-09-19,30.6,0.30,0.30
2015-09-20,30.9,0.10,0.10
2015-09-21,31.0,0.00,0.00
2015-09-22,31.0,0.00,0.00
2015-09-23,31.0,0.00,0.00
2015-09-24,31.0,0.00,0.00
2015-09-25,31.0,0.00,0.00
2015-09-26,31.0,0.00,0.00
2015-09-27,31.0,0.00,0.00
2015-09-28,31.0,0.00,0.00
2015-09-29,31.0,0.00,0.00
2015-09-30,31.0,0.00,0.00
2015-10-01,0.0,0.00,0.00
2015-10-02,0.0,0.10,0.10
2015-10-03,0.1,0.00,0.00
2015-10-04,0.1,0.00,0.00
2015-10-05,0.1,0.20,0.20
2015-10-06,0.3,0.10,0.10
2015-10-07,0.4,0.00,0.00
2015-10-08,0.4,0.00,0.00
2015-10-09,0.4,0.00,0.00
2015-10-10,0.4,0.00,0.00
2015-10-11,0.4,0.00,0.00
2015-10-12,0.4,0.00,0.00
2015-10-13,0.4,0.00,0.00
2015-10-14,0.4,0.00,0.00
2015-10-15,0.4,0.00,0.00
2015-10-16,0.4,0.00,0.00
2015-10-17,0.4,0.00,0.00
2015-10-18,0.4,0.10,0.10
2015-10-19,0.5,0.40,0.40
2015-10-20,0.9,0.30,0.30
2015-10-21,1.2,0.00,0.10
2015-10-22,1.2,0.90,0.90
2015-10-23,2.1,0.20,0.20
2015-10-24,2.3,0.00,0.00
2015-10-25,2.3,0.00,0.00
2015-10-26,2.3,0.30,0.30
2015-10-27,2.6,0.00,0.20
2015-10-28,2.6,0.10,0.10
2015-10-29,2.7,0.10,0.10
2015-10-30,2.8,0.10,0.10
2015-10-31,2.9,0.00,0.00
2015-11-01,2.9,0.00,0.00
2015-11-02,2.9,0.00,0.00
2015-11-03,2.9,0.00,0.10
2015-11-04,2.9,0.50,0.50
2015-11-05,3.4,0.20,0.20
2015-11-06,3.6,0.00,0.00
2015-11-07,3.6,0.00,0.00
2015-11-08,3.6,0.00,0.00
2015-11-09,3.6,0.00,0.00
2015-11-10,3.6,0.30,0.40
2015-11-11,3.9,0.00,0.00
2015-11-12,3.9,0.10,0.10
2015-11-13,4.0,0.00,0.00
2015-11-14,4.0,0.00,0.00
2015-11-15,4.0,0.50,0.50
2015-11-16,4.5,0.40,0.70
2015-11-17,4.9,0.00,0.10
2015-11-18,4.9,0.20,0.20
2015-11-19,5.1,0.10,0.10
2015-11-20,5.2,0.00,0.00
2015-11-21,5.2,0.00,0.00
2015-11-22,5.2,0.00,0.00
2015-11-23,5.2,0.00,0.00
2015-11-24,5.2,0.00,0.00
2015-11-25,5.2,0.10,0.10
2015-11-26,5.3,0.00,0.00
2015-11-27,5.3,0.00,0.00
2015-11-28,5.3,0.10,0.10
2015-11-29,5.4,0.00,0.20
2015-11-30,5.4,0.10,0.10
2015-12-01,5.5,0.00,0.00
2015-12-02,5.5,0.30,0.30
2015-12-03,5.8,0.00,0.00
2015-12-04,5.8,0.00,0.10
2015-12-05,5.8,0.00,0.00
2015-12-06,5.8,0.00,0.10
2015-12-07,5.8,0.10,0.10
2015-12-08,5.9,0.00,0.00
2015-12-09,5.9,0.00,0.00
2015-12-10,5.9,0.00,0.00
2015-12-11,5.9,0.00,0.00
2015-12-12,5.9,0.00,0.20
2015-12-13,5.9,0.10,0.10
2015-12-14,6.0,0.30,0.50
2015-12-15,6.3,0.00,0.10
2015-12-16,6.3,0.10,0.10
2015-12-17,6.4,0.10,0.10
2015-12-18,6.5,0.40,0.40
2015-12-19,6.9,0.00,0.00
2015-12-20,6.9,0.50,0.60
2015-12-21,7.4,0.40,0.40
2015-12-22,7.8,0.40,0.40
2015-12-23,8.2,0.00,0.10
2015-12-24,8.2,0.30,0.30
2015-12-25,8.5,0.70,0.70
2015-12-26,9.2,0.10,0.10
2015-12-27,9.3,0.00,0.00
2015-12-28,9.3,0.00,0.00
2015-12-29,9.3,0.10,0.10
2015-12-30,9.4,0.00,0.00
2015-12-31,9.4,0.00,0.00
2016-01-01,9.4,0.00,0.00
2016-01-02,9.4,0.30,0.30
2016-01-03,9.7,0.00,0.10
2016-01-04,9.7,0.00,0.00
2016-01-05,9.7,0.00,0.00
2016-01-06,9.7,0.00,0.00
2016-01-07,9.7,0.00,0.00
2016-01-08,9.7,0.00,0.10
2016-01-09,9.7,0.00,0.00
2016-01-10,9.7,0.00,0.00
2016-01-11,9.7,0.00,0.00
2016-01-12,9.7,0.10,0.10
2016-01-13,9.8,0.00,0.10
2016-01-14,9.8,0.10,0.10
2016-01-15,9.9,0.10,0.20
2016-01-16,10.0,0.20,0.20
2016-01-17,10.2,0.30,0.30
2016-01-18,10.5,0.00,0.00
2016-01-19,10.5,0.20,0.20
2016-01-20,10.7,0.20,0.30
2016-01-21,10.9,0.10,0.10
2016-01-22,11.0,0.00,0.10
2016-01-23,11.0,0.00,0.00
2016-01-24,11.0,0.10,0.30
2016-01-25,11.1,0.00,0.10
2016-01-26,11.1,0.20,0.20
2016-01-27,11.3,0.10,0.10
2016-01-28,11.4,0.00,0.00
2016-01-29,11.4,0.10,0.20
2016-01-30,11.5,0.30,0.60
2016-01-31,11.8,1.10,1.10
2016-02-01,12.9,0.50,0.70
2016-02-02,13.4,0.10,0.10
2016-02-03,13.5,0.00,0.00
2016-02-04,13.5,0.10,0.10
2016-02-05,13.6,0.10,0.10
2016-02-06,13.7,0.10,0.10
2016-02-07,13.8,0.00,0.00
2016-02-08,13.8,0.00,0.00
2016-02-09,13.8,0.00,0.00
2016-02-10,13.8,0.00,0.10
2016-02-11,13.8,0.00,0.00
2016-02-12,13.8,0.00,0.00
2016-02-13,13.8,0.00,0.00
2016-02-14,13.8,0.00,0.00
2016-02-15,13.8,0.00,0.10
2016-02-16,13.8,0.00,0.00
2016-02-17,13.8,0.00,0.00
2016-02-18,13.8,0.10,0.20
2016-02-19,13.9,0.10,0.10
2016-02-20,14.0,0.00,0.00
2016-02-21,14.0,0.00,0.00
2016-02-22,14.0,0.00,0.20
2016-02-23,14.0,0.00,0.00
2016-02-24,14.0,0.20,0.20
2016-02-25,14.2,0.00,0.00
2016-02-26,14.2,0.00,0.00
2016-02-27,14.2,0.00,0.00
2016-02-28,14.2,0.00,0.00
2016-02-29,14.2,0.00,0.00
2016-03-01,14.2,0.00,0.00
2016-03-02,14.2,0.00,0.00
2016-03-03,14.2,0.00,0.00
2016-03-04,14.2,0.00,0.00
2016-03-05,14.2,0.00,0.00
2016-03-06,14.2,0.00,0.00
2016-03-07,14.2,0.00,0.10
2016-03-08,14.2,0.00,0.00
2016-03-09,14.2,0.00,0.00
2016-03-10,14.2,0.10,0.10
2016-03-11,14.3,0.00,0.00
2016-03-12,14.3,0.00,0.00
2016-03-13,14.3,0.00,0.00
2016-03-14,14.3,0.10,0.40
2016-03-15,14.4,0.20,0.20
2016-03-16,14.6,0.00,0.00
2016-03-17,14.6,0.00,0.00
2016-03-18,14.6,0.00,0.00
2016-03-19,14.6,0.00,0.00
2016-03-20,14.6,0.00,0.00
2016-03-21,14.6,0.00,0.00
2016-03-22,14.6,0.10,0.10
2016-03-23,14.7,0.50,0.60
2016-03-24,15.2,0.10,0.10
2016-03-25,15.3,0.40,0.50
2016-03-26,15.7,0.10,0.10
2016-03-27,15.8,0.10,0.10
2016-03-28,15.9,0.10,0.10
2016-03-29,16.0,0.00,0.20
2016-03-30,16.0,0.00,0.10
2016-03-31,16.0,0.10,0.10
2016-04-01,16.1,0.10,0.20
2016-04-02,16.2,0.00,0.00
2016-04-03,16.2,0.00,0.00
2016-04-04,16.2,0.00,0.00
2016-04-05,16.2,0.10,0.10
2016-04-06,16.3,0.00,0.00
2016-04-07,16.3,0.00,0.00
2016-04-08,16.3,0.00,0.00
2016-04-09,16.3,0.00,0.00
2016-04-10,16.3,0.00,0.00
2016-04-11,16.3,0.00,0.00
2016-04-12,16.3,0.10,0.10
2016-04-13,16.4,0.00,0.00
2016-04-14,16.4,0.10,0.10
2016-04-15,16.5,0.70,0.70
2016-04-16,17.2,0.30,0.30
2016-04-17,17.5,0.10,0.10
2016-04-18,17.6,0.40,0.40
2016-04-19,18.0,0.10,0.10
2016-04-20,18.1,0.30,0.30
2016-04-21,18.4,0.10,0.10
2016-04-22,18.5,0.00,0.00
2016-04-23,18.5,0.10,0.10
2016-04-24,18.6,0.00,0.00
2016-04-25,18.6,0.10,0.10
2016-04-26,18.7,0.30,0.30
2016-04-27,19.0,0.10,0.10
2016-04-28,19.1,0.20,0.20
2016-04-29,19.3,0.70,0.70
2016-04-30,20.0,0.30,0.30
2016-05-01,20.3,0.00,0.00
2016-05-02,20.3,0.00,0.00
2016-05-03,20.3,0.00,0.00
2016-05-04,20.3,0.00,0.00
2016-05-05,20.3,0.00,0.00
2016-05-06,20.3,0.00,0.00
2016-05-07,20.3,0.10,0.10
2016-05-08,20.4,0.20,0.20
2016-05-09,20.6,0.40,0.40
2016-05-10,21.0,0.70,0.70
2016-05-11,21.7,0.00,0.00
2016-05-12,21.7,0.10,0.10
2016-05-13,21.8,0.10,0.10
2016-05-14,21.9,0.00,0.00
2016-05-15,21.9,0.10,0.10
2016-05-16,22.0,0.50,0.50
2016-05-17,22.5,0.10,0.10
2016-05-18,22.6,0.00,0.00
2016-05-19,22.6,0.00,0.00
2016-05-20,22.6,0.00,0.00
2016-05-21,22.6,0.00,0.00
2016-05-22,22.6,0.00,0.00
2016-05-23,22.6,0.00,0.00
2016-05-24,22.6,0.00,0.00
2016-05-25,22.6,0.00,0.00
2016-05-26,22.6,0.00,0.00
2016-05-27,22.6,0.00,0.00
2016-05-28,22.6,0.00,0.00
2016-05-29,22.6,0.00,0.00
2016-05-30,22.6,0.00,0.00
2016-05-31,22.6,0.10,0.10
2016-06-01,22.7,0.10,0.10
2016-06-02,22.8,0.00,0.00
2016-06-03,22.8,0.00,0.00
2016-06-04,22.8,0.00,0.00
2016-06-05,22.8,0.00,0.00
2016-06-06,22.8,0.00,0.00
2016-06-07,22.8,0.00,0.00
2016-06-08,22.8,0.00,0.00
2016-06-09,22.8,0.00,0.00
2016-06-10,22.8,0.00,0.00
2016-06-11,22.8,0.00,0.00
2016-06-12,22.8,0.00,0.00
2016-06-13,22.8,0.00,0.00
2016-06-14,22.8,0.10,0.10
2016-06-15,22.9,0.00,0.00
2016-06-16,22.9,0.00,0.00
2016-06-17,22.9,0.00,0.00
2016-06-18,22.9,0.00,0.00
2016-06-19,22.9,0.00,0.00
2016-06-20,22.9,0.00,0.00
2016-06-21,22.9,0.00,0.00
2016-06-22,22.9,0.00,0.00
2016-06-23,22.9,0.00,0.00
2016-06-24,22.9,0.00,0.00
2016-06-25,22.9,0.00,0.00
2016-06-26,22.9,0.00,0.00
2016-06-27,22.9,0.00,0.00
2016-06-28,22.9,0.00,0.00
2016-06-29,22.9,0.00,0.00
2016-06-30,22.9,0.00,0.00
2016-07-01,22.9,0.20,0.20
2016-07-02,23.1,0.70,0.70
2016-07-03,23.8,0.00,0.00
2016-07-04,23.8,0.00,0.00
2016-07-05,23.8,0.00,0.00
2016-07-06,23.8,0.00,0.00
2016-07-07,23.8,0.00,0.00
2016-07-08,23.8,0.00,0.00
2016-07-09,23.8,0.00,0.00
2016-07-10,23.8,0.00,0.00
2016-07-11,23.8,0.00,0.00
2016-07-12,23.8,0.00,0.00
2016-07-13,23.8,0.00,0.00
2016-07-14,23.8,0.00,0.00
2016-07-15,23.8,0.00,0.00
2016-07-16,23.8,0.00,0.00
2016-07-17,23.8,0.00,0.00
2016-07-18,23.8,0.00,0.00
2016-07-19,23.8,0.30,0.30
2016-07-20,24.1,0.10,0.10
2016-07-21,24.2,0.00,0.00
2016-07-22,24.2,0.00,0.00
2016-07-23,24.2,0.00,0.00
2016-07-24,24.2,0.00,0.00
2016-07-25,24.2,0.00,0.00
2016-07-26,24.2,0.00,0.00
2016-07-27,24.2,0.00,0.00
2016-07-28,24.2,0.00,0.00
2016-07-29,24.2,0.00,0.00
2016-07-30,24.2,0.00,0.00
2016-07-31,24.2,0.00,0.00
2016-08-01,24.2,0.00,0.00
2016-08-02,24.2,0.00,0.00
2016-08-03,24.2,0.00,0.00
2016-08-04,24.2,0.40,0.40
2016-08-05,24.6,0.40,0.40
2016-08-06,25.0,0.40,0.40
2016-08-07,25.4,0.20,0.20
2016-08-08,25.6,0.00,0.00
2016-08-09,25.6,0.00,0.00
2016-08-10,25.6,0.10,0.10
2016-08-11,25.7,0.00,0.00
2016-08-12,25.7,0.00,0.00
2016-08-13,25.7,0.00,0.00
2016-08-14,25.7,0.00,0.00
2016-08-15,25.7,0.00,0.00
2016-08-16,25.7,0.00,0.00
2016-08-17,25.7,0.00,0.00
2016-08-18,25.7,0.00,0.00
2016-08-19,25.7,0.00,0.00
2016-08-20,25.7,0.00,0.00
2016-08-21,25.7,0.00,0.00
2016-08-22,25.7,0.00,0.00
2016-08-23,25.7,0.00,0.00
2016-08-24,25.7,0.00,0.00
2016-08-25,25.7,0.50,0.50
2016-08-26,26.2,0.10,0.10
2016-08-27,26.3,0.10,0.10
2016-08-28,26.4,0.00,0.00
2016-08-29,26.4,0.00,0.00
2016-08-30,26.4,0.20,0.20
2016-08-31,26.6,0.10,0.10
2016-09-01,26.7,0.20,0.20
2016-09-02,26.9,0.00,0.00
2016-09-03,26.9,0.00,0.00
2016-09-04,26.9,0.20,0.20
2016-09-05,27.1,0.10,0.10
2016-09-06,27.2,0.00,0.00
2016-09-07,27.2,0.00,0.00
2016-09-08,27.2,0.00,0.00
2016-09-09,27.2,0.00,0.00
2016-09-10,27.2,0.00,0.00
2016-09-11,27.2,0.00,0.00
2016-09-12,27.2,0.00,0.00
2016-09-13,27.2,0.00,0.00
2016-09-14,27.2,0.10,0.10
2016-09-15,27.3,0.10,0.10
2016-09-16,27.4,0.10,0.10
2016-09-17,27.5,0.00,0.00
2016-09-18,27.5,0.10,0.10
2016-09-19,27.6,0.10,0.10
2016-09-20,27.7,0.00,0.00
2016-09-21,27.7,0.00,0.00
2016-09-22,27.7,0.00,0.00
2016-09-23,27.7,0.00,0.00
2016-09-24,27.7,0.10,0.10
2016-09-25,27.8,0.20,0.20
2016-09-26,28.0,0.10,0.10
2016-09-27,28.1,0.10,0.10
2016-09-28,28.2,0.10,0.10
2016-09-29,28.3,0.00,0.00
2016-09-30,28.3,0.00,0.00
2016-10-01,0.0,0.00,0.00
2016-10-02,0.0,0.00,0.00
2016-10-03,0.0,0.00,0.00
2016-10-04,0.0,0.00,0.00
2016-10-05,0.0,0.00,0.00
2016-10-06,0.0,0.10,0.40
2016-10-07,0.1,0.10,0.10
2016-10-08,0.2,0.10,0.10
2016-10-09,0.3,0.10,0.10
2016-10-10,0.4,0.10,0.10
2016-10-11,0.5,0.00,0.00
2016-10-12,0.5,0.00,0.00
2016-10-13,0.5,0.00,0.00
2016-10-14,0.5,0.00,0.00
2016-10-15,0.5,0.00,0.00
2016-10-16,0.5,0.00,0.00
2016-10-17,0.5,0.00,0.00
2016-10-18,0.5,0.00,0.00
2016-10-19,0.5,0.00,0.00
2016-10-20,0.5,0.00,0.00
2016-10-21,0.5,0.00,0.00
2016-10-22,0.5,0.00,0.00
2016-10-23,0.5,0.00,0.00
2016-10-24,0.5,0.10,0.10
2016-10-25,0.6,0.00,0.00
2016-10-26,0.6,0.00,0.00
2016-10-27,0.6,0.00,0.00
2016-10-28,0.6,0.10,0.10
2016-10-29,0.7,0.00,0.00
2016-10-30,0.7,0.00,0.00
2016-10-31,0.7,0.00,0.00
2016-11-01,0.7,0.00,0.00
2016-11-02,0.7,0.00,0.00
2016-11-03,0.7,0.00,0.00
2016-11-04,0.7,0.00,0.00
2016-11-05,0.7,0.00,0.00
2016-11-06,0.7,0.00,0.00
2016-11-07,0.7,0.00,0.00
2016-11-08,0.7,0.00,0.00
2016-11-09,0.7,0.00,0.00
2016-11-10,0.7,0.00,0.00
2016-11-11,0.7,0.00,0.00
2016-11-12,0.7,0.00,0.00
2016-11-13,0.7,0.00,0.00
2016-11-14,0.7,0.00,0.00
2016-11-15,0.7,0.00,0.00
2016-11-16,0.7,0.00,0.00
2016-11-17,0.7,0.30,0.30
2016-11-18,1.0,0.00,0.10
2016-11-19,1.0,0.00,0.00
2016-11-20,1.0,0.10,0.10
2016-11-21,1.1,0.10,0.30
2016-11-22,1.2,0.20,0.30
2016-11-23,1.4,0.30,0.30
2016-11-24,1.7,0.10,0.10
2016-11-25,1.8,0.10,0.10
2016-11-26,1.9,0.20,0.20
2016-11-27,2.1,0.60,1.10
2016-11-28,2.7,0.00,0.30
2016-11-29,2.7,0.00,0.10
2016-11-30,2.7,0.30,0.30
2016-12-01,3.0,0.50,0.50
2016-12-02,3.5,0.00,0.20
2016-12-03,3.5,0.00,0.00
2016-12-04,3.5,0.20,0.20
2016-12-05,3.7,0.00,0.00
2016-12-06,3.7,0.00,0.10
2016-12-07,3.7,0.00,0.00
2016-12-08,3.7,0.40,0.40
2016-12-09,4.1,0.10,0.20
2016-12-10,4.2,0.10,0.20
2016-12-11,4.3,0.00,0.10
2016-12-12,4.3,0.00,0.00
2016-12-13,4.3,0.10,0.10
2016-12-14,4.4,0.10,0.10
2016-12-15,4.5,0.10,0.20
2016-12-16,4.6,2.10,2.50
2016-12-17,6.7,0.00,0.40
2016-12-18,6.7,0.00,0.00
2016-12-19,6.7,0.90,0.90
2016-12-20,7.6,0.00,0.00
2016-12-21,7.6,0.10,0.10
2016-12-22,7.7,0.10,0.40
2016-12-23,7.8,0.20,0.30
2016-12-24,8.0,0.10,0.10
2016-12-25,8.1,0.20,0.20
2016-12-26,8.3,0.00,0.00
2016-12-27,8.3,0.30,0.30
2016-12-28,8.6,0.00,0.00
2016-12-29,8.6,0.10,0.10
2016-12-30,8.7,0.00,0.00
2016-12-31,8.7,0.00,0.00
2017-01-01,8.7,0.00,0.00
2017-01-02,8.7,0.20,0.50
2017-01-03,8.9,0.20,0.20
2017-01-04,9.1,0.30,0.30
2017-01-05,9.4,0.40,0.60
2017-01-06,9.8,0.20,0.20
2017-01-07,10.0,0.30,0.30
2017-01-08,10.3,0.70,0.80
2017-01-09,11.0,1.50,2.50
2017-01-10,12.5,0.10,0.20
2017-01-11,12.6,0.10,0.50
2017-01-12,12.7,0.90,0.90
2017-01-13,13.6,0.10,0.20
2017-01-14,13.7,0.00,0.00
2017-01-15,13.7,0.00,0.00
2017-01-16,13.7,0.00,0.00
2017-01-17,13.7,0.50,0.50
2017-01-18,14.2,0.00,0.00
2017-01-19,14.2,0.00,0.30
2017-01-20,14.2,0.00,0.30
2017-01-21,14.2,0.00,0.20
2017-01-22,14.2,0.90,0.90
2017-01-23,15.1,0.50,0.60
2017-01-24,15.6,0.10,0.10
2017-01-25,15.7,0.00,0.00
2017-01-26,15.7,0.00,0.00
2017-01-27,15.7,0.40,0.40
2017-01-28,16.1,0.00,0.00
2017-01-29,16.1,0.00,0.10
2017-01-30,16.1,0.00,0.00
2017-01-31,16.1,0.00,0.00
2017-02-01,16.1,0.00,0.00
2017-02-02,16.1,0.00,0.00
2017-02-03,16.1,0.00,0.00
2017-02-04,16.1,0.00,0.00
2017-02-05,16.1,0.00,0.00
2017-02-06,16.1,0.00,0.00
2017-02-07,16.1,0.20,0.50
2017-02-08,16.3,0.10,0.10
2017-02-09,16.4,0.10,0.10
2017-02-10,16.5,0.10,0.30
2017-02-11,16.6,1.00,1.00
2017-02-12,17.6,0.20,0.20
2017-02-13,17.8,0.00,0.00
2017-02-14,17.8,0.00,0.00
2017-02-15,17.8,0.00,0.00
2017-02-16,17.8,0.10,0.10
2017-02-17,17.9,0.00,0.00
2017-02-18,17.9,0.00,0.10
2017-02-19,17.9,0.10,0.30
2017-02-20,18.0,0.20,0.20
2017-02-21,18.2,0.00,0.00
2017-02-22,18.2,0.00,0.10
2017-02-23,18.2,0.10,0.10
2017-02-24,18.3,0.00,0.30
2017-02-25,18.3,0.20,0.20
2017-02-26,18.5,0.30,0.30
2017-02-27,18.8,0.80,0.80
2017-02-28,19.6,0.80,0.80
2017-03-01,20.4,0.00,0.00
2017-03-02,20.4,0.00,0.00
2017-03-03,20.4,0.00,0.00
2017-03-04,20.4,0.00,0.00
2017-03-05,20.4,0.00,0.00
2017-03-06,20.4,0.00,0.00
2017-03-07,20.4,0.00,0.00
2017-03-08,20.4,0.10,0.20
2017-03-09,20.5,0.00,0.00
2017-03-10,20.5,0.00,0.00
2017-03-11,20.5,0.00,0.00
2017-03-12,20.5,0.00,0.00
2017-03-13,20.5,0.00,0.00
2017-03-14,20.5,0.00,0.00
2017-03-15,20.5,0.00,0.00
2017-03-16,20.5,0.00,0.00
2017-03-17,20.5,0.00,0.00
2017-03-18,20.5,0.00,0.00
2017-03-19,20.5,0.00,0.00
2017-03-20,20.5,0.00,0.00
2017-03-21,20.5,0.00,0.00
2017-03-22,20.5,0.00,0.00
2017-03-23,20.5,0.20,0.50
2017-03-24,20.7,0.50,0.50
2017-03-25,21.2,0.00,0.00
2017-03-26,21.2,0.00,0.00
2017-03-27,21.2,0.20,0.30
2017-03-28,21.4,1.00,1.00
2017-03-29,22.4,0.20,0.20
